customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
3627,2,1,0,18,0,12,32.47,0
45,2,2,0,30,0,12,0.58,0
2329,2,1,0,22,0,9,10.74,0
2187,2,1,0,49,0,10,770.08,1
2502,2,1,0,30,0,12,36.64,0
3357,5,1,0,40,0,13,6590.61,1
3810,3,1,0,34,0,4,827.57,1
1667,2,1,0,49,0,10,164.91,1
3677,2,2,0,30,0,12,38.28,0
772,6,2,0,30,0,12,41.67,0
534,3,1,0,25,0,6,417.7,1
296,6,2,0,7,0,5,58.79,0
3308,4,1,0,34,0,4,505.79,1
1671,2,1,0,34,0,4,104.79,1
3702,4,2,0,18,0,12,64.28,0
3231,2,1,0,49,0,10,101.94,1
297,5,2,0,34,0,4,224.88,1
1029,3,1,0,30,0,12,34.99,0
1279,3,2,0,40,0,13,2610.81,1
2385,2,1,0,34,0,4,485.09,1
931,1,1,0,30,0,12,2.91,0
1964,3,1,0,45,0,3,3.16,0
1955,6,1,0,40,0,13,1571.14,1
731,2,1,0,34,0,4,255.0,1
969,4,1,0,49,0,10,21.93,1
297,5,2,0,40,0,13,3843.72,1
1809,4,2,0,49,0,10,176.07,1
3697,3,1,0,6,0,6,206.87,1
2723,4,1,0,2,0,14,13.96,1
2570,1,1,0,15,0,10,8.33,1
615,5,1,0,49,0,10,308.12,1
3868,5,2,0,30,0,12,26.35,0
1838,4,1,0,3,0,8,297.62,1
685,2,1,0,18,0,12,39.21,0
1794,6,1,0,30,0,12,29.62,0
63,3,1,0,21,0,6,177.99,1
3921,3,2,0,18,0,12,49.12,0
873,4,2,0,18,0,12,22.14,0
3515,3,1,0,30,0,12,26.26,0
1120,2,1,0,18,0,12,52.98,0
2914,1,1,0,40,0,13,4242.5,1
3116,3,1,0,18,0,12,54.12,0
1478,2,1,0,21,0,6,390.93,1
493,2,1,0,30,0,12,0.06,0
2175,3,1,0,18,0,12,0.11,0
3291,2,1,0,22,0,9,81.86,1
1014,3,1,0,49,0,10,34.72,1
3359,2,2,0,30,0,12,3.23,0
1942,3,2,0,49,0,10,919.54,1
727,1,1,0,49,0,10,361.11,1
687,4,1,0,2,0,14,287.36,1
1001,3,2,0,45,0,3,1.47,0
4038,3,1,0,34,0,4,432.22,1
2416,4,1,0,32,0,8,346.77,1
1107,1,2,0,44,0,6,311.15,1
3121,5,2,0,49,0,10,237.21,1
4073,2,1,0,30,0,12,33.85,0
893,3,1,0,18,0,12,25.19,0
3219,3,2,0,49,0,10,715.67,1
2431,5,1,0,34,0,4,366.31,1
2999,1,2,0,18,0,12,16.03,0
769,5,1,0,49,0,10,250.05,1
3357,5,1,0,34,0,4,383.84,1
1561,3,2,0,30,0,12,34.84,0
2522,3,1,0,14,0,10,474.16,1
2003,2,2,0,32,0,8,248.19,1
3913,1,1,0,25,0,6,291.4,1
3002,2,1,0,49,0,10,78.07,1
3417,3,1,0,18,0,12,2.65,0
1838,4,1,0,2,0,14,42.36,1
2688,5,1,0,49,0,10,386.67,1
3391,5,2,0,18,0,12,27.66,0
1720,3,1,0,34,0,4,195.35,1
2268,4,1,0,30,0,12,44.19,0
2543,2,1,0,30,0,12,31.36,0
1922,4,1,0,28,0,5,876.14,1
3,1,2,0,34,0,4,18.18,1
1782,2,1,0,42,0,11,295.43,1
562,3,2,0,30,0,12,31.19,0
1937,1,2,0,18,0,12,39.04,0
46,4,2,0,49,0,10,973.23,1
740,1,1,0,0,0,4,40.19,0
1774,1,2,0,18,0,12,6.95,0
1771,1,2,0,18,0,12,17.21,0
2940,2,1,0,34,0,4,426.31,1
3465,2,1,0,30,0,12,44.01,0
3466,2,2,0,3,0,8,380.41,1
4015,2,1,0,18,0,12,7.9,0
2816,1,1,0,49,0,10,240.98,1
3092,3,1,0,2,0,14,19.75,1
3801,4,2,0,30,0,12,0.71,0
769,5,1,0,9,0,0,36.04,1
1249,3,1,0,14,0,10,93.8,1
1838,4,1,0,43,0,7,161.38,1
3897,5,1,0,2,0,14,158.12,1
3111,2,1,0,43,0,7,179.44,1
3590,5,2,0,49,0,10,205.43,1
3437,2,2,0,24,0,14,43.86,0
2187,2,1,0,49,0,10,607.96,1
3371,3,2,0,34,0,4,289.33,1
2172,2,2,0,30,0,12,56.04,0
615,5,1,0,40,0,13,4217.86,1
2488,2,1,0,18,0,12,19.26,0
3961,3,2,0,18,0,12,65.22,0
678,5,2,0,18,0,12,44.82,0
2409,3,1,0,37,0,2,178.0,1
1234,3,1,0,18,0,12,57.28,0
2816,1,1,0,9,0,0,95.16,1
3130,3,2,0,18,0,12,27.76,0
3792,1,1,0,18,0,12,30.7,0
4000,3,2,0,30,0,12,7.06,0
3092,3,1,0,32,0,8,284.46,1
4046,4,1,0,45,0,3,48.91,0
2594,2,2,0,30,0,12,20.99,0
3736,2,2,0,18,0,12,5.24,0
3792,1,1,0,18,0,12,2.31,0
3527,6,2,0,34,0,4,680.43,1
2522,3,1,0,43,0,7,46.27,1
3135,4,1,0,30,0,12,11.66,0
3276,4,1,0,30,0,12,1.82,0
3305,2,1,0,34,0,4,1.53,1
740,1,1,0,49,0,10,766.11,1
2751,1,2,0,22,0,9,130.31,1
2335,3,1,0,18,0,12,35.64,0
2918,4,1,0,14,0,10,263.66,1
2027,2,2,0,34,0,4,123.88,1
2914,1,1,0,14,0,10,547.44,1
767,5,2,0,18,0,12,73.87,0
1149,2,1,0,30,0,12,23.71,0
205,4,2,0,18,0,12,10.83,0
2638,2,1,0,9,0,0,117.95,1
3698,2,1,0,18,0,12,4.13,0
3503,2,2,0,49,0,10,631.94,1
799,3,2,0,30,0,12,32.22,0
3926,4,1,0,2,0,14,110.87,1
1712,3,1,0,30,0,12,2.39,0
47,5,1,0,30,0,12,37.0,0
3752,5,1,0,28,0,5,667.76,1
2292,4,1,0,18,0,12,3.31,0
3578,1,1,0,49,0,10,378.24,1
2480,4,2,0,49,0,10,174.14,1
4057,2,2,0,32,0,8,196.67,1
615,5,1,0,32,0,8,322.01,1
3925,3,2,0,34,0,4,167.6,1
2455,1,2,0,34,0,4,10.56,1
2281,2,1,0,6,0,6,1298.08,1
3288,3,1,0,18,0,12,7.62,0
2084,3,1,0,18,0,12,32.76,0
854,5,2,0,18,0,12,17.25,0
2612,2,1,0,18,0,12,8.31,0
3685,2,1,0,34,0,4,45.79,1
2347,2,1,0,25,0,6,631.82,1
3614,2,1,0,18,0,12,9.57,0
674,4,2,0,18,0,12,37.32,0
1046,3,1,0,21,0,6,854.3,1
3926,4,1,0,14,0,10,164.92,1
127,4,2,0,18,0,12,37.57,0
3654,2,1,0,22,0,9,24.33,1
536,1,2,0,34,0,4,24.08,1
1089,4,1,0,49,0,10,478.36,1
769,5,1,0,14,0,10,466.75,1
3073,2,1,0,34,0,4,178.74,1
3820,3,1,0,30,0,12,18.42,0
3111,2,1,0,49,0,10,38.08,1
3060,5,2,0,49,0,10,791.51,1
4026,3,2,0,46,0,5,740.55,1
3968,3,2,0,34,0,4,791.26,1
175,4,1,0,18,0,12,35.29,0
3218,5,2,0,18,0,12,9.49,0
1167,2,1,0,30,0,12,53.17,0
2494,5,1,0,2,0,14,0.11,1
2661,3,2,0,49,0,10,92.01,1
3326,4,2,0,10,0,14,295.24,1
2153,3,1,0,49,0,10,335.55,1
2493,3,2,0,18,0,12,7.24,0
203,3,1,0,18,0,12,28.41,0
3737,5,2,0,14,0,10,746.8,1
1122,2,2,0,30,0,12,30.96,0
2952,5,1,0,9,0,0,107.34,1
473,3,2,0,28,0,5,306.13,1
3305,2,1,0,9,0,0,331.63,1
2703,5,2,0,18,0,12,74.6,0
2422,4,1,0,18,0,12,19.09,0
2231,4,1,0,10,0,14,154.77,1
4060,3,1,0,34,0,4,88.37,1
999,2,1,0,30,0,12,41.72,0
2596,3,1,0,18,0,12,20.29,0
1601,5,1,0,33,0,6,144.9,0
1493,2,2,0,45,0,3,48.88,0
2046,3,2,0,18,0,12,8.38,0
2982,5,1,0,34,0,4,659.41,1
2639,4,1,0,30,0,12,4.69,0
3207,3,1,0,2,0,14,158.9,1
2653,2,2,0,30,0,12,12.16,0
3189,3,1,0,49,0,10,360.84,1
2220,1,1,0,34,0,4,135.53,1
2522,3,1,0,3,0,8,213.62,1
2187,2,1,0,34,0,4,836.72,1
245,2,1,0,18,0,12,23.01,0
302,2,1,0,18,0,12,40.7,0
1856,1,1,0,18,0,12,40.52,0
769,5,1,0,15,0,10,247.22,1
769,5,1,0,34,0,4,643.4,1
769,5,1,0,46,0,5,1134.03,1
2940,2,1,0,34,0,4,649.19,1
3861,2,2,0,18,0,12,37.08,0
2521,2,1,0,34,0,4,505.98,1
2885,4,1,0,18,0,12,15.23,0
3601,3,1,0,18,0,12,22.48,0
1838,4,1,0,12,0,10,244.47,1
1357,3,2,0,30,0,12,25.67,0
1707,2,2,0,28,0,5,416.72,1
2187,2,1,0,49,0,10,140.12,1
804,3,1,0,18,0,12,43.99,0
836,4,2,0,18,0,12,20.07,0
1259,2,2,0,30,0,12,37.08,0
3426,2,1,0,18,0,12,31.98,0
3430,2,1,0,30,0,12,18.85,0
3376,1,1,0,18,0,12,51.06,0
3174,2,1,0,18,0,12,37.25,0
1478,2,1,0,40,0,13,679.97,1
723,3,2,0,34,0,4,151.83,1
1444,3,2,0,3,0,8,369.74,1
1554,2,2,0,49,0,10,54.22,1
1078,2,2,0,49,0,10,224.7,1
2284,3,1,0,30,0,12,26.26,0
2105,3,2,0,42,0,11,200.63,1
1480,3,1,0,40,0,13,3747.72,1
2369,4,2,0,30,0,12,55.51,0
1444,3,2,0,25,0,6,219.58,1
2067,4,1,0,30,0,12,29.23,0
3035,2,1,0,49,0,10,35.21,1
3425,3,1,0,12,0,10,188.6,1
1006,4,1,0,18,0,12,54.92,0
1682,4,2,0,2,0,14,242.69,1
417,6,1,0,42,0,11,204.29,1
2132,3,1,0,21,0,6,229.43,1
505,4,2,0,30,0,12,15.94,0
2721,4,2,0,30,0,12,11.13,0
169,1,1,0,43,0,7,78.51,1
1961,1,2,0,23,0,4,213.01,0
3697,3,1,0,14,0,10,168.04,1
876,2,1,0,30,0,12,27.99,0
2341,2,2,0,34,0,4,1449.38,1
3657,6,2,0,49,0,10,769.76,1
1490,2,1,0,18,0,12,2.89,0
3045,2,1,0,18,0,12,13.49,0
1256,4,1,0,49,0,10,454.59,1
3405,4,2,0,10,0,14,292.5,1
1776,4,1,0,15,0,10,495.01,1
588,4,2,0,18,0,12,19.83,0
2804,6,1,0,34,0,4,398.66,1
1005,4,2,0,15,0,10,264.56,1
1334,1,2,0,18,0,12,40.62,0
2595,2,1,0,30,0,12,13.96,0
3573,2,2,0,45,0,3,28.84,0
1366,6,2,0,40,0,13,663.2,1
3393,4,1,0,27,0,14,132.96,0
8,5,2,0,30,0,12,25.31,0
1405,3,2,0,18,0,12,18.04,0
1870,3,1,0,43,0,7,17.82,0
4071,4,1,0,40,0,13,131.32,0
3753,2,1,0,30,0,12,8.83,0
3891,4,1,0,34,0,4,376.03,1
544,2,1,0,27,0,14,25.29,1
177,3,1,0,18,0,12,9.69,0
1023,2,2,0,18,0,12,33.01,0
2304,2,2,0,30,0,12,1.4,0
594,3,1,0,2,0,14,543.4,1
2693,5,1,0,36,0,4,514.78,1
3572,3,1,0,12,0,10,576.69,1
2211,1,1,0,18,0,12,30.54,0
3546,2,1,0,28,0,5,331.7,1
2307,5,1,0,30,0,12,36.52,0
509,1,1,0,21,0,6,187.76,1
414,3,2,0,18,0,12,29.46,0
3244,4,2,0,18,0,12,15.41,0
628,1,2,0,42,0,11,148.64,1
842,3,2,0,45,0,3,111.0,0
3463,2,2,0,40,0,13,8329.96,1
615,5,1,0,49,0,10,79.6,1
546,4,2,0,30,0,12,33.55,0
1782,2,1,0,34,0,4,435.12,1
3555,3,1,0,30,0,12,39.22,0
3291,2,1,0,40,0,13,1921.75,1
3319,4,1,0,30,0,12,6.84,0
1670,2,1,0,30,0,12,32.01,0
2187,2,1,0,37,0,2,112.41,1
1649,2,1,0,18,0,12,22.78,0
769,5,1,0,15,0,10,269.52,1
3869,3,2,0,30,0,12,21.46,0
3583,2,1,0,41,0,14,160.81,0
969,4,1,0,34,0,4,642.27,1
3532,3,1,0,18,0,12,40.47,0
398,2,2,0,34,0,4,210.05,1
3542,2,1,0,34,0,4,134.86,0
2801,4,1,0,18,0,12,14.73,0
498,4,2,0,28,0,5,591.44,1
1204,5,1,0,18,0,12,17.65,0
2801,4,1,0,0,0,4,39.42,0
2721,4,2,0,11,0,2,72.55,0
2962,2,2,0,14,0,10,11.29,1
843,2,1,0,18,0,12,35.61,0
2502,2,1,0,30,0,12,54.26,0
3260,2,1,0,12,0,10,632.85,1
705,2,1,0,30,0,12,52.81,0
2763,2,1,0,18,0,12,69.94,0
2228,3,1,0,28,0,5,411.82,1
848,2,2,0,30,0,12,0.4,0
3305,2,1,0,2,0,14,145.5,1
1780,1,1,0,18,0,12,4.52,0
1813,1,2,0,14,0,10,68.86,1
3612,2,1,0,30,0,12,4.11,0
3301,3,1,0,34,0,4,395.71,1
3035,2,1,0,34,0,4,694.95,1
1693,5,2,0,30,0,12,28.21,0
3092,3,1,0,34,0,4,585.52,1
3685,2,1,0,32,0,8,325.5,1
3274,5,1,0,49,0,10,808.28,1
1517,2,1,0,9,0,0,7.8,0
3685,2,1,0,49,0,10,655.15,1
169,1,1,0,34,0,4,520.5,1
2784,2,1,0,3,0,8,340.37,1
272,2,1,0,49,0,10,85.74,1
225,3,2,0,30,0,12,1.27,0
1089,4,1,0,15,0,10,472.17,1
2358,4,2,0,30,0,12,51.11,0
2439,2,1,0,21,0,6,79.44,1
1524,4,1,0,18,0,12,7.09,0
2309,2,1,0,30,0,12,23.13,0
3011,4,1,0,34,0,4,535.16,1
769,5,1,0,44,0,6,381.86,1
790,3,1,0,18,0,12,30.37,0
1955,6,1,0,2,0,14,139.52,1
3943,2,1,0,30,0,12,11.65,0
769,5,1,0,37,0,2,456.97,1
3271,3,1,0,18,0,12,16.5,0
169,1,1,0,32,0,8,218.82,1
2556,6,2,0,30,0,12,26.03,0
3052,2,2,0,18,0,12,30.43,0
718,2,2,0,18,0,12,35.56,0
3766,2,2,0,30,0,12,5.6,0
3617,2,1,0,18,0,12,60.35,0
2457,4,2,0,32,0,8,254.47,1
2272,2,2,0,30,0,12,26.07,0
1686,2,1,0,43,0,7,59.01,1
4059,4,1,0,18,0,12,48.51,0
1095,6,2,0,30,0,12,18.21,0
3584,3,1,0,18,0,12,33.05,0
437,3,1,0,18,0,12,5.21,0
3280,3,1,0,30,0,12,68.31,0
1761,4,2,0,30,0,12,32.26,0
297,5,2,0,34,0,4,37.68,1
3253,2,2,0,18,0,12,34.55,0
3975,1,1,0,34,0,4,66.47,1
3682,3,2,0,18,0,12,40.71,0
769,5,1,0,25,0,6,139.6,1
1224,5,1,0,32,0,8,189.91,1
2582,3,1,0,18,0,12,19.53,0
2133,2,1,0,34,0,4,180.62,1
3997,6,2,0,30,0,12,17.23,0
2940,2,1,0,22,0,9,435.07,1
2751,1,2,0,10,0,14,381.71,1
2611,5,2,0,18,0,12,37.61,0
634,2,1,0,45,0,3,6.3,0
252,4,2,0,34,0,4,1018.29,1
366,2,1,0,21,0,6,191.41,1
4026,3,2,0,34,0,4,462.99,1
3673,2,1,0,30,0,12,26.92,0
2355,3,1,0,49,0,10,457.82,1
2026,1,1,0,30,0,12,30.38,0
1249,3,1,0,49,0,10,604.79,1
3964,4,1,0,18,0,12,38.08,0
3572,3,1,0,40,0,13,635.29,1
2688,5,1,0,11,0,2,60.85,0
384,4,2,0,30,0,12,20.85,0
2278,5,2,0,30,0,12,15.92,0
3273,2,2,0,30,0,12,34.32,0
2187,2,1,0,49,0,10,61.32,1
1043,2,2,0,18,0,12,22.18,0
781,3,1,0,22,0,9,230.58,1
3555,3,1,0,18,0,12,23.61,0
1372,4,1,0,18,0,12,37.72,0
2522,3,1,0,3,0,8,394.68,1
95,3,1,0,0,0,4,195.44,0
18,4,2,0,18,0,12,94.37,0
2749,2,2,0,18,0,12,3.26,0
2816,1,1,0,6,0,6,46.92,1
2139,4,2,0,14,0,10,477.81,1
1179,5,2,0,30,0,12,9.71,0
2141,5,1,0,23,0,4,189.41,0
1682,4,2,0,39,0,4,43.33,0
3685,2,1,0,49,0,10,29.22,1
2997,5,1,0,30,0,12,25.72,0
3977,4,2,0,34,0,4,91.07,1
1838,4,1,0,15,0,10,760.81,1
1706,1,1,0,46,0,5,122.78,1
2503,3,1,0,21,0,6,395.13,1
2167,4,2,0,15,0,10,5.99,1
3019,3,2,0,0,0,4,0.57,0
554,3,2,0,18,0,12,24.59,0
1686,2,1,0,49,0,10,281.93,1
241,2,2,0,18,0,12,0.65,0
29,6,2,0,49,0,10,341.27,1
1788,6,2,0,30,0,12,29.52,0
3569,3,1,0,2,0,14,64.66,1
2155,2,2,0,45,0,3,32.4,0
2968,5,1,0,18,0,12,21.63,0
545,1,1,0,18,0,12,5.35,0
4061,3,2,0,49,0,10,402.4,1
3228,4,2,0,30,0,12,11.9,0
3162,2,2,0,34,0,4,123.09,1
1084,3,2,0,30,0,12,42.72,0
715,3,2,0,30,0,12,43.29,0
1988,2,2,0,30,0,12,24.23,0
647,2,1,0,14,0,10,346.43,1
1521,5,1,0,30,0,12,51.78,0
2402,2,1,0,34,0,4,1167.2,1
2167,4,2,0,34,0,4,34.87,1
1868,3,1,0,21,0,6,1117.53,1
1630,2,1,0,18,0,12,34.14,0
548,2,2,0,34,0,4,437.41,1
574,3,1,0,30,0,12,34.27,0
3890,3,2,0,18,0,12,16.22,0
3685,2,1,0,25,0,6,196.38,1
3602,3,1,0,34,0,4,78.67,1
14,2,2,0,18,0,12,2.25,0
3380,6,1,0,46,0,5,143.04,1
1098,2,1,0,18,0,12,19.87,0
2113,4,2,0,18,0,12,27.94,0
2289,5,2,0,3,0,8,215.06,1
498,4,2,0,46,0,5,756.07,1
3686,4,1,0,34,0,4,169.78,1
1270,2,2,0,40,0,13,6197.13,1
2925,4,1,0,30,0,12,28.09,0
1825,2,1,0,30,0,12,34.57,0
3680,1,1,0,30,0,12,29.79,0
3639,2,1,0,18,0,12,3.05,0
2111,4,2,0,9,0,0,48.66,0
1782,2,1,0,49,0,10,419.88,1
1587,4,2,0,30,0,12,19.67,0
2853,5,1,0,45,0,3,56.2,0
3164,3,1,0,18,0,12,3.02,0
2347,2,1,0,28,0,5,625.24,1
1402,3,2,0,34,0,4,522.87,1
3041,2,1,0,34,0,4,275.67,1
2268,4,1,0,30,0,12,35.38,0
1818,2,2,0,30,0,12,26.74,0
3930,3,2,0,30,0,12,23.33,0
1782,2,1,0,2,0,14,144.15,1
1040,2,2,0,42,0,11,291.46,1
1783,5,2,0,30,0,12,39.88,0
3111,2,1,0,22,0,9,215.54,1
475,1,1,0,45,0,3,4.38,0
270,4,2,0,30,0,12,12.15,0
1548,5,1,0,18,0,12,13.94,0
900,2,2,0,45,0,3,49.21,0
2355,3,1,0,22,0,9,580.81,1
3813,3,1,0,18,0,12,11.82,0
1314,4,2,0,30,0,12,53.67,0
3868,5,2,0,18,0,12,11.01,0
2683,2,1,0,34,0,4,540.7,1
1059,3,1,0,49,0,10,698.48,1
1841,3,1,0,30,0,12,35.78,0
131,4,1,0,15,0,10,177.31,0
2167,4,2,0,34,0,4,233.5,1
1851,4,2,0,30,0,12,59.12,0
3219,3,2,0,32,0,8,285.16,1
165,2,1,0,18,0,12,18.11,0
3975,1,1,0,49,0,10,159.24,1
3387,4,2,0,28,0,5,899.24,1
2754,4,2,0,18,0,12,24.18,0
769,5,1,0,34,0,4,415.19,1
259,2,1,0,18,0,12,36.98,0
3685,2,1,0,40,0,13,7665.56,1
3481,3,2,0,30,0,12,6.05,0
1249,3,1,0,14,0,10,354.82,1
1951,4,2,0,30,0,12,15.44,0
2053,5,2,0,18,0,12,52.51,0
2906,5,2,0,0,0,4,23.8,0
2804,6,1,0,27,0,14,283.87,1
520,2,1,0,18,0,12,6.47,0
769,5,1,0,37,0,2,140.6,1
3188,1,1,0,49,0,10,110.91,1
769,5,1,0,2,0,14,298.55,1
3139,3,1,0,49,0,10,166.17,1
8,5,2,0,30,0,12,29.93,0
29,6,2,0,9,0,0,14.07,0
947,2,1,0,18,0,12,9.06,0
216,2,1,0,30,0,12,57.08,0
2644,5,1,0,18,0,12,20.14,0
2187,2,1,0,12,0,10,329.97,1
2859,2,2,0,49,0,10,163.79,1
2122,3,1,0,18,0,12,66.48,0
270,4,2,0,21,0,6,26.43,1
1578,2,1,0,30,0,12,5.66,0
2009,1,1,0,18,0,12,13.35,0
985,4,1,0,14,0,10,223.62,1
568,3,1,0,30,0,12,63.99,0
2767,6,2,0,18,0,12,5.71,0
2405,3,2,0,30,0,12,1.89,0
1659,2,1,0,49,0,10,117.35,1
1350,2,2,0,18,0,12,51.09,0
3529,4,1,0,37,0,2,233.65,1
3697,3,1,0,28,0,5,1108.43,1
516,3,1,0,49,0,10,420.57,1
42,2,1,0,43,0,7,127.9,1
677,1,1,0,18,0,12,6.36,0
3267,3,1,0,30,0,12,7.89,0
267,3,1,0,14,0,10,600.4,1
2589,4,1,0,49,0,10,327.65,1
3303,2,2,0,47,0,10,186.83,1
2013,4,2,0,49,0,10,211.93,1
1662,3,1,0,2,0,14,216.86,1
3837,4,2,0,18,0,12,2.12,0
2187,2,1,0,34,0,4,417.29,1
1402,3,2,0,40,0,13,2489.27,1
2463,1,1,0,30,0,12,20.69,0
817,2,2,0,18,0,12,16.06,0
0,5,2,0,34,0,4,323.64,1
239,2,1,0,34,0,4,39.91,1
2218,2,2,0,0,0,4,168.59,0
875,3,2,0,18,0,12,46.77,0
651,4,2,0,30,0,12,21.27,0
1005,4,2,0,22,0,9,284.43,1
2077,1,1,0,18,0,12,5.74,0
2608,4,2,0,21,0,6,51.0,1
1226,1,2,0,45,0,3,47.56,0
558,5,2,0,30,0,12,3.36,0
527,5,2,0,18,0,12,60.23,0
176,3,1,0,36,0,4,261.64,1
3645,5,1,0,18,0,12,20.08,0
3005,2,2,0,43,0,7,115.03,1
2816,1,1,0,10,0,14,43.76,1
4026,3,2,0,25,0,6,508.24,1
536,1,2,0,6,0,6,251.27,1
3218,5,2,0,18,0,12,39.86,0
2487,4,1,0,18,0,12,18.4,0
534,3,1,0,44,0,6,7.48,1
1392,4,2,0,18,0,12,2.48,0
2431,5,1,0,28,0,5,391.75,1
2167,4,2,0,42,0,11,53.33,1
3824,2,1,0,25,0,6,649.38,1
3975,1,1,0,49,0,10,212.8,1
2896,2,2,0,30,0,12,12.22,0
1939,2,1,0,34,0,4,486.91,1
2184,1,1,0,30,0,12,7.39,0
2199,2,1,0,15,0,10,329.89,1
2423,2,1,0,30,0,12,27.99,0
3035,2,1,0,34,0,4,1388.69,1
1104,3,2,0,18,0,12,24.47,0
2945,5,2,0,30,0,12,59.01,0
2307,5,1,0,40,0,13,3065.22,1
2803,1,1,0,49,0,10,341.34,1
2801,4,1,0,18,0,12,37.34,0
1005,4,2,0,49,0,10,397.63,1
2638,2,1,0,3,0,8,374.24,1
652,2,1,0,18,0,12,16.15,0
2299,3,1,0,18,0,12,39.34,0
3891,4,1,0,10,0,14,353.94,1
112,2,1,0,18,0,12,0.04,0
1917,4,1,0,49,0,10,141.84,1
10,1,2,0,18,0,12,26.02,0
3783,3,2,0,30,0,12,5.71,0
1345,4,1,0,49,0,10,102.4,1
1111,3,1,0,34,0,4,16.66,1
2995,2,2,0,30,0,12,30.52,0
1325,6,2,0,18,0,12,32.07,0
210,4,2,0,12,0,10,64.33,0
1209,3,1,0,12,0,10,615.91,1
1996,2,1,0,18,0,12,18.16,0
2997,5,1,0,30,0,12,21.96,0
3981,1,2,0,12,0,10,103.28,0
1978,2,2,0,30,0,12,1.95,0
1200,3,2,0,25,0,6,194.52,1
3685,2,1,0,28,0,5,654.53,1
3370,3,2,0,15,0,10,132.19,1
3926,4,1,0,42,0,11,464.94,1
2187,2,1,0,44,0,6,528.28,1
394,4,2,0,42,0,11,570.07,1
3928,2,1,0,18,0,12,13.07,0
234,4,2,0,18,0,12,15.68,0
1653,3,2,0,18,0,12,38.52,0
3317,3,2,0,16,0,14,31.77,0
2902,0,1,0,49,0,10,287.34,1
1596,3,2,0,30,0,12,35.39,0
3091,2,1,0,18,0,12,18.63,0
1423,1,1,0,24,0,14,45.43,0
2969,6,1,0,18,0,12,31.83,0
2816,1,1,0,3,0,8,264.99,1
2515,3,2,0,21,0,6,20.07,1
2522,3,1,0,34,0,4,718.03,1
1432,1,2,0,18,0,12,3.73,0
1117,3,1,0,34,0,4,219.66,1
3024,2,2,0,30,0,12,38.43,0
3926,4,1,0,34,0,4,432.42,1
3007,4,1,0,30,0,12,25.89,0
327,3,2,0,0,0,4,180.75,0
3172,6,1,0,18,0,12,31.33,0
66,3,2,0,30,0,12,22.07,0
696,4,2,0,30,0,12,11.22,0
3459,3,1,0,25,0,6,105.25,1
954,2,1,0,18,0,12,38.91,0
734,2,2,0,49,0,10,194.36,1
1740,2,2,0,10,0,14,340.05,1
2187,2,1,0,34,0,4,280.22,1
3710,5,1,0,18,0,12,20.49,0
2187,2,1,0,34,0,4,279.05,1
2661,3,2,0,37,0,2,601.4,1
1946,5,2,0,10,0,14,275.63,1
927,1,1,0,2,0,14,125.09,1
1959,3,2,0,43,0,7,178.37,1
644,4,1,0,30,0,12,10.98,0
3058,6,1,0,18,0,12,71.6,0
740,1,1,0,28,0,5,430.29,1
2272,2,2,0,30,0,12,35.49,0
2180,2,2,0,7,0,5,59.22,0
3975,1,1,0,43,0,7,179.32,1
1525,3,2,0,18,0,12,0.86,0
1092,2,2,0,16,0,14,22.89,0
863,2,1,0,45,0,3,105.75,0
3950,3,1,0,28,0,5,260.1,1
78,4,2,0,28,0,5,328.02,1
3342,4,1,0,43,0,7,192.44,1
2159,4,1,0,34,0,4,469.66,1
711,2,2,0,34,0,4,312.86,1
1549,3,1,0,12,0,10,233.48,1
2316,3,2,0,2,0,14,108.75,1
1578,2,1,0,30,0,12,65.54,0
3268,3,2,0,49,0,10,77.41,1
2921,2,2,0,18,0,12,19.83,0
2766,3,2,0,30,0,12,19.6,0
1681,5,1,0,30,0,12,39.14,0
3305,2,1,0,46,0,5,18.41,1
3368,3,1,0,41,0,14,211.8,1
2287,3,1,0,34,0,4,168.2,1
2760,2,2,0,18,0,12,43.46,0
590,4,2,0,30,0,12,49.74,0
1782,2,1,0,34,0,4,79.19,1
4010,1,2,0,34,0,4,80.41,1
2464,2,2,0,30,0,12,42.16,0
706,2,1,0,32,0,8,229.75,1
2381,2,2,0,18,0,12,0.92,0
2634,2,1,0,43,0,7,130.78,1
1338,3,2,0,22,0,9,745.65,1
1877,4,2,0,18,0,12,21.74,0
3669,3,2,0,30,0,12,12.28,0
3114,0,1,0,34,0,4,275.05,1
3329,3,1,0,3,0,8,340.11,1
1567,4,2,0,18,0,12,52.96,0
4043,4,2,0,18,0,12,2.22,0
3402,6,1,0,18,0,12,63.27,0
3389,3,1,0,30,0,12,60.61,0
2456,5,2,0,2,0,14,90.26,1
688,2,2,0,18,0,12,1.49,0
2067,4,1,0,30,0,12,30.44,0
2758,4,2,0,18,0,12,2.08,0
3476,2,1,0,18,0,12,6.5,0
3160,3,2,0,27,0,14,24.8,1
1962,6,2,0,30,0,12,19.21,0
2745,1,1,0,49,0,10,536.1,1
4054,4,1,0,26,0,13,1649.5,1
2187,2,1,0,43,0,7,293.82,1
1241,2,1,0,30,0,12,10.87,0
3633,2,1,0,18,0,12,4.14,0
3674,3,1,0,18,0,12,50.81,0
1838,4,1,0,40,0,13,1673.54,1
2012,2,2,0,18,0,12,6.16,0
2288,3,1,0,31,0,2,49.7,0
1506,6,1,0,49,0,10,548.5,1
